대상물 구분명(참고),대상물명,주소(지번),주소(도로명),주용도명,아파트여부,연면적(㎡),세대수,스프링클러,제연설비,물분무등,관할서,사용승인일,터널여부,등급대상,지상층수,지하층수,자체점검여부
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),117동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,15849.01,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),118동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14095.92,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),119동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,12625.8,,Y,Y,N,강남소방서,20231128.0,N,1급대상,23,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),120동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14338.17,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),121동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,17198.64,,Y,Y,N,강남소방서,20231128.0,N,1급대상,31,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),122동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13800.31,,Y,Y,N,강남소방서,20231128.0,N,1급대상,25,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),123동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,3939.2,,Y,Y,N,강남소방서,20231128.0,N,1급대상,18,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),124동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13274.68,,Y,Y,N,강남소방서,20231128.0,N,1급대상,24,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),125동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,11855.37,,Y,Y,N,강남소방서,20231128.0,N,1급대상,18,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),126동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14378.71,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),127동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,16026.98,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),128동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,8578.91,,Y,Y,N,강남소방서,20231128.0,N,1급대상,19,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),129동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6130.77,,Y,Y,N,강남소방서,20231128.0,N,1급대상,14,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),130동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,5936.17,,Y,Y,N,강남소방서,20231128.0,N,1급대상,16,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),131동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,4565.83,,Y,Y,N,강남소방서,20231128.0,N,1급대상,14,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),132동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,16036.14,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),133동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6201.44,,Y,Y,N,강남소방서,20231128.0,N,1급대상,17,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),134동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6594.42,,Y,Y,N,강남소방서,20231128.0,N,1급대상,12,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),135동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,2602.73,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),136동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,3373.47,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),101~137동 지하주차장,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,N,254485.57,0.0,Y,Y,N,강남소방서,20231128.0,N,1급대상,0,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),1획지 근린생활시설,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,근린생활시설,N,9406.42,0.0,Y,N,N,강남소방서,20231128.0,N,1급대상,3,1,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),1획지 부대시설,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,N,19200.02,0.0,Y,Y,Y,강남소방서,20231128.0,N,1급대상,25,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),138동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,15222.73,,Y,Y,N,강남소방서,20231128.0,N,1급대상,28,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),139동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,3241.08,,Y,Y,N,강남소방서,,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),140동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6503.88,,Y,Y,N,강남소방서,20231128.0,N,1급대상,18,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),141동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9152.24,,Y,Y,N,강남소방서,20231128.0,N,1급대상,19,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),142동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6138.03,,Y,Y,N,강남소방서,20231128.0,N,1급대상,17,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),143동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,5387.71,,Y,Y,N,강남소방서,20231128.0,N,1급대상,11,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),144동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,4821.52,,Y,Y,N,강남소방서,20231128.0,N,1급대상,11,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),145동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,11078.64,,Y,Y,N,강남소방서,20231128.0,N,1급대상,20,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),146동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,7326.13,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),147동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14459.06,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),148동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13002.04,,Y,Y,N,강남소방서,20231128.0,N,1급대상,24,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),149동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6486.17,,Y,Y,N,강남소방서,20231128.0,N,1급대상,16,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),150동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13363.54,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),151동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14389.29,,Y,Y,N,강남소방서,20231128.0,N,1급대상,28,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),152동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9357.51,,Y,Y,N,강남소방서,20231128.0,N,1급대상,21,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),153동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,16036.14,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),154동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,16702.5,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),155동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,16869.04,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),156동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6144.77,,Y,Y,N,강남소방서,20231128.0,N,1급대상,14,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),157동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14930.72,,Y,Y,N,강남소방서,20231128.0,N,1급대상,27,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),158동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13075.83,,Y,Y,N,강남소방서,20231128.0,N,1급대상,29,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),159동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,17431.63,,Y,Y,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),160동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,10400.94,,Y,Y,N,강남소방서,20231128.0,N,1급대상,19,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),161동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,5240.81,,Y,Y,N,강남소방서,20231128.0,N,1급대상,12,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),162동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9471.2,,Y,Y,N,강남소방서,20231128.0,N,1급대상,30,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),163동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14294.63,,Y,Y,N,강남소방서,20231128.0,N,1급대상,30,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),164동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6132.13,,Y,Y,N,강남소방서,20231128.0,N,1급대상,14,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),165동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9660.8,,Y,Y,N,강남소방서,20231128.0,N,1급대상,31,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),166동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,14583.97,,Y,Y,N,강남소방서,20231128.0,N,1급대상,31,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),167동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,7816.81,,Y,Y,N,강남소방서,20231128.0,N,1급대상,16,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),168동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,2550.25,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),169동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,8580.55,,Y,Y,N,강남소방서,20231128.0,N,1급대상,18,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),170동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,3153.14,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),171동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,3241.08,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),172동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,2160.72,,Y,Y,N,강남소방서,20231128.0,N,1급대상,7,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),173동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,19557.36,,Y,Y,N,강남소방서,20231128.0,N,1급대상,35,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),174동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,8395.54,,Y,Y,N,강남소방서,20231128.0,N,1급대상,35,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),2획지 부대시설,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,N,20609.58,0.0,Y,N,N,강남소방서,20231128.0,N,1급대상,26,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),2획지 지하주차장,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,N,251602.46,0.0,Y,N,N,강남소방서,20231128.0,N,1급대상,0,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),2획지 근린생활시설,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,근린생활시설,N,2272.75,0.0,Y,N,N,강남소방서,20231128.0,N,1급대상,0,3,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),137동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13532.52,,Y,Y,N,강남소방서,20231128.0,N,1급대상,25,4,Y
[개황] 대치푸르지오발라드,대치푸르지오발라드,서울특별시 강남구 개포동 176-2,서울특별시 강남구 개포로 407,공동주택,Y,10028.25,78.0,Y,Y,N,강남소방서,20240130.0,N,2급대상,12,2,Y
[동별] 대치푸르지오발라드,개포동 도시형생활주택,서울특별시 강남구 개포동  176-2,서울특별시 강남구 개포로 407,공동주택,Y,10028.25,78.0,Y,Y,N,강남소방서,,N,2급대상,12,2,Y
[개황] 개포 더 힐(능인불교선양원 건물),개포 더 힐(능인불교선양원 건물),서울특별시 강남구 개포동 1168-3,서울특별시 강남구 논현로4길 18,공동주택,N,561.69,0.0,Y,N,N,강남소방서,,N,2급대상,6,0,Y
[동별] 개포 더 힐(능인불교선양원 건물),개포 더 힐(재단법인 능인불교선양원 건물),서울특별시 강남구 개포동  1168-3,서울특별시 강남구 논현로4길 18,공동주택,N,561.69,0.0,Y,N,N,강남소방서,,N,2급대상,6,0,Y
[개황] 개원초등학교,개원초등학교,서울특별시 강남구 개포동 660-10,서울특별시 강남구 선릉로 29,교육연구시설,N,13636.76,0.0,Y,N,N,강남소방서,,N,2급대상,6,1,Y
[동별] 개원초등학교,개원초등학교,서울특별시 강남구 개포동  660-10,서울특별시 강남구 선릉로 29,교육연구시설,N,13636.76,0.0,Y,N,N,강남소방서,,N,2급대상,6,1,Y
[개황] 개포동158-11근생건물,개포동158-11근생건물,서울특별시 강남구 개포동 158-11,서울특별시 강남구 선릉로4길 5,근린생활시설,N,1486.97,0.0,Y,N,N,강남소방서,20240730.0,N,2급대상,8,2,Y
[동별] 개포동158-11근생건물,개포동158-11근생건물,서울특별시 강남구 개포동  158-11,서울특별시 강남구 선릉로4길 5,근린생활시설,N,1486.97,0.0,Y,N,N,강남소방서,20240730.0,N,2급대상,8,2,Y
